word,positions
dios,126;162;315;392;534;623;654;730;1205;1252;1274;1437;1757;1763;1882;2085;2245;2316;2532;2587;2674;2729;3365;3394;3465;3491;3545;4012;4181;4239;4279;4736;4817;4828;5187;5401;5564;6620;6631;6920;6940;6965;7435;7617;7644;7913;8104;8366;8777;8971;9190;9360;9693;10060;10102;10285;10331;10708;11473;11480;11648;12021;12172;12465;12514;12536;12739;12775;12831;12902;12969;13873;14014;14065;14232;14255;14760;15386;16162;16201;16219;16239;16893;16935;16965;16972;16992;17318;17363;17401;17549;17625;17644;17686;17782;17806;17832;17872;18092;18101;18312;18790;19465;19525;19530;19721;19745;19756;19968;20499;20927;21991;22002;22721;22801;22917;23009;23433;24059
dios187,20962
dios36,3313
dios6,763
dir,5700;9337;12720;14166;14195;15543;16740;19096
dira,14575
dirigente,13876;17657
dirigindose,10577
dirn,3775;16980;17022;22586
discpulo,5981;15013;15030;15159
discpulos,4908;4961;4971;5124;5412;5478;5547;6514;6655;6671;7597;7932;9063;9111;9138;9626;9708;9915;10580;10619;11053;11068;12324;12781;16603;17001;17599;18669;18781;18835;19860;20845;21414;21514;23658
discpulos124,15852
discpulos77,9758
discusin,9755
dispersa,11539
disputa24,2180
distancia,15132;16847;21711;22964
diste,15775
distrada,10980
distribyelo,17736
disturbios,20084
divida,12619
divide,11426;11522
dividi,15419
dividida,11416
dividido,11405
divididos,13445
dividir,22684
dividir110,13310
dividirn,13456
divisin,102;168;13435
divorciada,16299
divorcie,16280
djala,13772
djame,6033
dnde,17276
dnsela,18579
doblado,13964
doce,2335;5419;7440;8441;8466;8986;9123;17896;20702;20888;21224;21556
doce66,8754
dominio18,1519
donde,543;3598;3634;4150;4213;6330;7501;7873;8002;8062;8266;9987;10132;10827;10840;11150;13022;13033;14173;14201;15471;15573;16921;17281;18212;18418;19128;19182;19556;20784;20830;20836;21512;23043
dormido,7956
dos,1996;2779;4283;6668;7219;7241;8803;9038;9095;9405;9458;10121;10123;10872;12456;13448;13450;14571;15397;16137;17241;17256;17461;17514;18666;19942;21393;22637;22885;23152;23318
doy,3438;10480;17519;18235
dracma,15369
dracma122,15335
drselos,11216
drtelos,11205
duda,3772
dudas,23792
dueo,10879;14871;20822
dueos,18726
duermen,21530
durante,1657;2377;3346;13564;13965;23735
duras,22454
durmiendo,8683;21518
e,839;3673;6264;9079;13353;13460;13467;13863;14772;15533;20333
echando,19941
echara,13594
echaron,19201;19224;22681
edad,150;744
ejecutados,22645
ejercer,17413
ejercito,1753
ejerzan,2842
ejrcitos,20256
el,35;54;61;91;157;227;235;299;323;352;380;412;427;444;463;465;504;525;528;560;570;578;602;610;647;652;657;698;702;709;719;727;748;785;829;833;862;894;920;937;946;1000;1085;1108;1207;1271;1273;1278;1355;1441;1477;1488;1491;1525;1603;1606;1651;1683;1722;1748;1787;1808;1829;1837;1915;1923;1949;1964;1971;2020;2052;2300;2354;2374;2408;2541;2591;2596;2607;2612;2622;2629;2635;2638;2741;2879;2919;2926;2942;2949;2970;3021;3027;3073;3329;3341;3356;3362;3381;3396;3414;3488;3548;3567;3584;3610;3619;3628;3632;3638;3666;3693;3700;3763;3828;3876;3930;3955;4009;4026;4137;4176;4178;4194;4252;4286;4327;4584;4645;4694;4771;4819;4995;5038;5041;5061;5065;5077;5100;5104;5112;5155;5192;5218;5264;5316;5320;5443;5451;5455;5541;5561;5625;5710;5750;5761;5819;5826;5875;5898;5901;5991;6007;6015;6046;6057;6119;6134;6154;6184;6246;6367;6440;6559;6578;6611;6679;6698;6709;6817;6907;6917;6947;6974;7022;7040;7149;7161;7165;7227;7401;7650;7659;7707;7981;8122;8150;8226;8229;8253;8297;8334;8490;8498;8656;8774;8830;8861;8979;9157;9187;9206;9289;9315;9357;9445;9659;9719;9764;9771;9866;9869;9903;9955;9978;10008;10057;10092;10109;10190;10242;10282;10310;10328;10401;10491;10522;10533;10555;10595;10598;10602;10606;10611;10798;10817;11080;11103;11257;11261;11355;11361;11379;11470;11477;11487;11523;11526;11534;11541;11588;11594;11602;11625;11685;11702;11718;11764;11826;11916;11932;11942;11965;11969;12018;12222;12225;12380;12383;12407;12492;12504;12539;12594;12810;12868;12904;12907;12966;12992;13087;13135;13146;13166;13194;13200;13208;13230;13234;13257;13286;13322;13406;13433;13495;13565;13581;13584;13591;13613;13811;13875;13900;13920;13941;13976;14011;14062;14133;14229;14252;14280;14297;14333;14398;14402;14495;14594;14603;14637;14693;14753;14757;14809;14858;14870;14910;14923;15046;15069;15114;15126;15187;15255;15307;15400;15428;15494;15497;15548;15604;15612;15626;15634;15652;15685;15722;15800;15900;15918;16078;16100;16256;16366;16387;16391;16503;16558;16694;16718;16729;16962;16969;16989;17037;17055;17102;17141;17165;17168;17178;17207;17250;17283;17388;17394;17429;17473;17480;17498;17520;17529;17542;17546;17622;17641;17743;17779;17792;17803;17885;17983;18007;18032;18191;18275;18309;18389;18401;18415;18449;18555;18601;18679;18703;18738;18751;18764;18804;18809;18815;18919;18977;19026;19074;19242;19276;19300;19356;19369;19462;19480;19574;19587;19603;19614;19625;19744;19797;19808;19813;19934;19990;20068;20095;20288;20341;20363;20374;20389;20480;20496;20520;20614;20626;20730;20745;20752;20754;20826;20832;20839;20853;20924;20959;21034;21085;21120;21128;21145;21153;21159;21229;21289;21345;21422;21548;21672;21833;21855;21864;21899;21946;21978;21999;22003;22072;22137;22256;22493;22665;22713;22718;22741;22763;22781;22788;22852;22873;22878;22908;22990;22993;23006;23018;23050;23056;23091;23101;23138;23204;23248;23392;23421;23473;23621;23643;23684;23717;23736;23744;23940;23954;23957;24053
elas,328;3826;3847;8890;9162;9415;9496;9934
elegido,11027
elevaron,16849
eli,3076
eliaquim,3188
eliezer,3163
eliseo,3880
ella,590;790;847;1072;1115;1120;1608;1614;2214;2259;4113;4129;6556;6566;7195;7292;7314;7335;7355;7375;8444;8638;8671;8677;8690;8718;11037;11733;13830;13862;15353;18860;19973
ellas,2999;3854;12070;21099;22558;23110;23157;23227;23267
ellos,454;1149;1218;1637;1678;1785;2485;2499;2508;3519;3884;3940;4036;4071;4161;4172;4189;4225;4578;4898;4955;4999;5010;5372;5416;5470;5794;6359;7244;7392;8029;8196;8483;8685;8840;8842;9154;9411;9631;9732;9741;9762;9888;11373;11461;11773;12156;12461;12820;13114;13454;14462;14503;14690;14716;15229;15423;15948;16546;16571;16882;17274;17632;17953;17963;18306;18586;18632;18735;18994;19086;19213;19272;19410;19505;19708;19960;20210;20722;20781;20865;21062;21065;21078;21082;21321;21387;21437;21605;21730;22013;22109;22402;22411;22450;22585;22688;22701;23172;23320;23340;23364;23385;23414;23597;23608;23629;23641;23713;23755;23766;23878;23922;24038
ellos146,17416
ellos197,21778
elmadam,3153
embarazada,1595
embarazadas,20316
embargo,10324;10503;14324;17427;21462
embriagarse109,13283
embriaguez,20546
emmaus,23329
empuja,8527
en,15;65;79;86;163;322;377;388;405;426;443;462;509;524;547;627;777;795;814;836;897;936;983;1002;1240;1299;1379;1456;1460;1483;1487;1502;1591;1605;1622;1629;1638;1644;1650;1712;1735;1740;1764;1828;1871;1922;1955;1986;2001;2024;2051;2080;2100;2173;2256;2274;2307;2359;2373;2407;2411;2478;2516;2523;2529;2540;2595;2621;2634;2744;2868;2918;2923;2929;2944;3004;3033;3051;3373;3410;3478;3516;3566;3586;3643;3717;3722;3735;3788;3793;3807;3813;3820;3822;3842;3858;3873;3875;3893;3937;3973;4019;4033;4080;4240;4254;4264;4285;4299;4493;4693;4749;4855;4882;5054;5082;5111;5154;5183;5263;5294;5315;5382;5398;5612;5624;5737;5937;6006;6019;6050;6153;6474;6719;6828;6841;6916;6992;7089;7118;7413;7521;7570;7621;7706;7751;7839;7926;8070;8074;8169;8192;8203;8228;8248;8252;8474;8565;8598;8837;8856;9014;9068;9419;9433;9518;9546;9554;9715;9795;9832;9868;9902;10077;10091;10122;10189;10193;10203;10230;10253;10256;10293;10343;10369;10374;10385;10400;10462;10496;10521;10525;10532;10622;10695;10954;11046;11079;11098;11102;11300;11516;11717;11763;11801;11809;11861;11936;12042;12048;12085;12284;12291;12366;12371;12379;12382;12521;12529;12544;12556;12599;12654;12849;12886;12906;13016;13211;13242;13260;13266;13292;13426;13442;13623;13701;13730;13805;13810;13886;13897;13907;13915;13951;13975;14035;14043;14053;14076;14184;14189;14228;14251;14401;14425;14433;14457;14465;14491;14494;14547;14602;14622;14727;14756;15097;15254;15273;15306;15379;15460;15511;15642;15647;15684;15951;16033;16061;16070;16075;16082;16088;16231;16330;16386;16390;16429;16438;16450;16470;16640;16668;16717;16753;16816;17042;17059;17078;17085;17099;17104;17126;17140;17175;17181;17192;17206;17237;17243;17311;17330;17434;17568;17650;17742;17778;17802;17880;17884;17982;18187;18408;18486;18554;18656;18678;18763;18808;18814;18891;18967;18976;19015;19025;19101;19174;19364;19368;19391;19407;19425;19647;19677;19704;19737;19807;19872;19881;19889;19896;19933;19949;20004;20014;20062;20121;20166;20174;20269;20278;20287;20323;20330;20349;20351;20373;20380;20429;20572;20613;20625;20636;20650;20689;20738;20751;20815;20852;20923;20989;21011;21030;21163;21169;21185;21191;21210;21213;21219;21370;21421;21431;21483;21538;21652;21671;21718;21799;21890;22102;22122;22160;22162;22362;22386;22392;22438;22582;22756;22812;22851;22884;22894;23028;23036;23040;23158;23200;23395;23405;23428;23568;23586;23683;23695;23721;23793;23804;23900;23965;23973;23995;24052
encabezaba,21558
encarcelado,22488
encargo,3506;4548
encendidas,13051
encendido,11796;13399;21715
encerr,3001
enciende,17041
encima,5985;7538;7680
encomiendo,22897
encontr,3631;9579;13740;21517;22144
encontraba,6232;18301
encontrado,620;6478;13760;15293;15367;15674;15843;22305;22434
encontramos,22046;23527
encontrar,5270;11558;17428;18997;23500
encontrarla,15264;15350
encontrarn,1731;11247;18683;20801
encontraron,1819;2393;2406;4674;6492;8268;9541;16841;18712;20867;23125;23137;23703
encontrarse,15112
encorvada,13832
encuentra,11264;11573;13128;15268;15355
encuentran,20571
encuentre,13089;13236
encuentro,15093;22096
enderez,13868
enderezarse,13836
enemigo,10494
enemigos,1326;1372;5708;5872;18624;18895;19831;20194;22255
enfermedad,4147;13825;13855
enfermedades,4603;6725;7454;8768
enfermedades46,5508
enfermo,6300;6499
enfermos,4938;8782;10276
enfurecer,12274
engendran,22595
engordado,15654;15724;15802
enoc,3291
enojado,15738
ens,3304
ensanos,11057
ensayarlos,14837
ense,5240;11065
enseaba,3585;4253;18973;19021
enseando,3954;4623;13804;14094;20612;22117
enseanza,3966
ensear,3061
enseara,12598
enseas,19447;19461
enseaste,14188
enseo,4322
entenda,17955
entendan,17966
entender,7632;23924
entendido,10558
entendieron,2487;9734
entera,195
entero,9291;11836;11870
enterrado,16384
enterrar,10035
entierren,10048
entonces,784;1661;2381;2539;5009;5306;7595;8018;9192;10138;10925;10964;11002;11321;11476;11578;11828;11854;12855;13285;13919;14161;14176;14477;14581;14619;14869;15008;15508;15675;15993;16506;16940;17813;18317;18548;19208;19296;19335;19514;19646;19844;20031;20074;20101;20173;20265;20422;21325;21842;21998;22398;22603;23917;23936
entr,813;3602;4094;4298;5182;5235;6284;7088;7277;7925;10943;17107;18105;18937;20688
entraba,16831
entrado,8168;20796
entran,11590
entrando,12260
entrar,184;8202;8651;13155;14116;14126;17649;17777;17801;18682;23567
entrara,15741
entraron,8216;9891;12250;23134
entraron76,9517
entre,130;584;856;1794;2384;2718;4687;5134;5371;5415;6628;6892;7391;7555;7716;8883;9114;9756;9816;10175;10484;10770;10914;12221;15422;16210;16476;16727;16994;18988;19088;19271;20700;20818;20942;21061;21077;21122;21374;21729;22687;23180;23339;23754;23946
entreg,6606;20976
entregaban,17098
entregada,3431
entregado,3626;9724;9873;17928;18400;20984;23210
entregados180,20202
entregarlo,20720;20737
entregaron,23451
entrego,23652
entren,7803;8810;10197;10261;10297;11815;20292
entrenado53,5995
entres,6384;22839
entristecido,17767
entristecidos,23381
enumerados,12475
enva,8991;15133;16418
envejecen,13013
enves,16512
envi,6311;6370;6673;8353;9811;9883;10119;10448;14778;15482;19178;19209;19230;20763;21309;22154;22327
enviado,394;532;1032;3659;3850;4250;6702;10587
enviados,14361;18709
enviar,12441;19251
enviara,13587
enviarlo,19431
enviaron,32;19415;22234
envo,6874;12174;23985
envolvi,1621;23027
envuelto,1734
er,3156
era,119;144;565;754;1531;1570;2010;2972;3066;3590;3604;3867;4193;4305;5449;6294;6538;6540;6547;6941;7109;7474;8147;8414;9763;15823;16171;16910;17469;17758;18117;18132;18144;18529;19078;19119;19129;20693;21066;21083;21405;21550;22139;22146;22855;22921;22974;22979;22996;23049;23082;23424;23937
eran,123;148;3012;4458;5514;9052;9412;13648;13692;16838;22254;23251
eres,583;855;3047;3361;3487;4008;4175;6677;6707;21775;21945;21996;22071;22740;22780;23390
erradamente,2850
es,747;760;861;904;965;974;980;1185;1565;1720;1726;2898;3761;3805;4056;4725;4754;5106;5151;5208;5222;5313;5560;5627;5850;5895;5913;6131;6146;6196;6244;6784;6866;6914;6921;7070;7196;7394;7636;7640;7719;7754;8016;8159;8914;9479;9530;9597;10097;10144;10223;10594;10604;10754;11599;11624;11667;11825;11832;11844;12335;12462;12696;12760;12772;12805;12812;12900;12915;12984;13199;13229;13536;14010;14020;14067;14397;14454;14752;15106;15163;15184;15817;15819;15881;16068;16073;16080;16086;16118;16126;16208;16213;16240;16252;16604;16726;17680;17772;17784;18269;18497;18803;18957;19275;19337;19450;19467;19497;19520;19528;19755;19799;20660;20979;20983;21007;21055;21113;21119;21142;21158;21683;21808;21898;22063;22717;22762;23472;23618;23883
esa,4246;6271;8826;10350;17238
escapar,20591
escchenlo,9534
esclavitud,13974
escogan,14525
escogi,5417
escogido,22723
escogidos,17404
esconde,14075
escondi,498
escondida,8556
escondidas,18880
escondido,7813;12349
escorpin,11316
escorpiones,10487
escribas,4715;4901;5252;5361;9226;12268;15216;19037;19384;19774;19866;20674;21934;22214
escribe,15990;16013
escribi,1182;19571;22749
escribir,1180
escribirte,64
escritas,17910;20307;23899
escrito,1954;2620;3380;3460;3498;3636;6871;10694;18954;19341;21366;23934
escritos,10520
escritura,3731
escrituras,23589;23691;23926
escuch,828;8628;8863;10973;15693;17721;17750;22132
escucha,6240;10428
escuchaba,4275;19855
escuchaban,2426;18290
escuchada,248
escuchado,12370;22025;22183
escuchan,7655;7689;7721;7909;10658;11644;16580
escuchando,7629
escuchar,7591;10654;15192;17988
escucharlo,15210;20642
escucharon,1106;1237;10662;16176
escuche,6189;7593;10424;15194
escuchen,16556;17391;20080
escuchndolos,2417
escucho,15884
escupido151,17939
ese,2257;5613;6720;9819;10344;10791;12600;13289;13624;14304;15461;15477;17176;18163;19392;19689;20554;22247;22374;23323
esfuerzan,12878
esfurcense,14114
esli,3105
eso,717;5148;5792;5905;6390;7344;7836;10741;12477;12783;15882;18204;22253
esos,796;1503;3347;4618;5012;5383;7921;9555;12125;13083;13677;13908;18623;19018;20324;22163
espacio,1635;12688;14577;14921
espada,2184;20345;21357;21600
espadas,21394;21663
esparcido,999
espas,19416
especias,23088;23120
esperaba,2014;22188;23005
esperan,5830;5846;13177
esperan50,5805
esperando,434;8406;13058
esperar,5879;13374
esperbamos,23460
espere,13299
esperen,23994
espigas,5127
espinas,7718
espinos,6112;7557;7560
esposa,110;251;373;494;2981;7470;14849;14994;16283;17216;17860;19582;19592;19608;19619;19653;19662
esposo,16302
espritu,295;324;703;844;932;1263;1484;2021;2034;2053;2308;2920;3028;3319;3330;3570;3639;3982;8116;8123;8715;9603;9672;9951;10534;11334;11542;12559;12595;13823;22899;23779;23812
espritus,4068;5517;6729;7450;10511;11584
espuma,9613
esrom,3230
est,375;387;580;1953;1984;2162;2164;2619;2743;2824;2928;3459;3497;3642;4997;5983;6018;6681;6711;6870;7679;8003;8039;8679;8682;9855;9858;10202;10693;11192;11529;11531;11754;11789;11838;11849;11871;11954;13046;13552;14797;14914;15128;16298;16466;16993;17180;17205;17282;17442;18953;19057;19340;20070;20261;20453;20483;20500;20831;21028;21365;23186;23761
esta,399;1725;2454;3368;3379;3422;3776;4057;4125;6638;6982;7274;7602;8618;10204;11666;11708;11727;11767;12205;12233;12744;13186;13721;13737;13953;14579;15234;15916;17073;17371;18264;19059;19150;19360;19405;19953;20281;20336;20507;20551;20897;20915;21005;21457;21682
estaba,196;433;1253;1260;1587;1594;1679;2023;2317;2372;2528;2860;3635;3925;3953;4140;4263;4382;4431;4437;4622;4649;5248;6299;6361;6536;6554;6595;7875;8113;8445;8555;8691;8867;8873;9430;9738;10134;10788;10829;10979;11345;13803;13831;14437;14520;14792;15581;15664;15670;15683;15737;15833;15839;15869;16815;16886;17329;17534;17980;18004;18286;18650;18852;19994;20610;20646;20698;21420;21583;21668;21750;21804;22159;22171;22692;22774;23060;23199;23331;23516;23933
estaban,1599;2141;2147;2352;3716;3720;4293;4450;4492;4829;5176;5202;5520;7438;7963;8324;8405;8516;8734;9139;9407;9442;9461;9687;11657;12259;14739;17448;17590;17960;18571;18721;19543;19987;22699;23147;23265;23677;23711;23767
establecido,2825
establezcan,20172
establo,1631;1742;1830;13940
estacin,19176
estadios214,23334
estado,948;1318;6498;8300;11595;22986
estamos,7979;9013
estando,13880;14875;16389;21482
estante,7799;11811
estar,292;362;2477;9645;11879;13038;14944;15827;20600
estars,22849
estas,415;2514;2736;3902;6662;7563;7583;9048;9505;9711;10107;10552;11609;12265;12895;12952;12961;12972;13982;14510;14747;14867;16177;16439;17751;17956;18291;19052;19141;20007;20034;20089;20136;20440;20491;20594;21106;22623;22966;23240;23269;23276;23478;23564;23749;23980
estatura,2526
estatura106,12853
estbamos,2461
este,746;1247;1523;1710;1845;2008;3762;4726;5993;6429;6436;6865;7179;7395;8017;8915;9529;9793;13034;13540;13774;14243;15077;15219;15661;15786;15830;15867;16030;16537;16712;16937;17508;17560;17881;18376;19274;19504;19670;20978;21747;21801;22048;22105;22126;22284;22312;22430;22716;22761;22824;22920;23011
estemos,9482
estir,4526
estira,5342
estiraron,21676
estmago,15495
estn,2851;4928;4937;5658;6840;7648;7893;9345;10076;10279;10519;11198;11498;11983;12474;12641;12787;12865;12940;12979;13162;16244;16922;17191;17259;17406;17909;18700;18730;18879;19115;19766;20045;20051;20268;20277;20286;20306;20315;20472;22679;23786;23898;24002
esto,365;491;508;688;1802;2677;4371;4412;4843;6341;6447;6456;6937;7172;7637;9201;9370;9920;10326;10508;10894;12024;12166;12695;13133;13161;13238;16475;17601;17711;17722;18641;19338;20939;20988;21069;21363;22901;23150;23828;23882;23932
esto114,13797
estos,1221;1868;8204;10903;13646;13747;14953;15758;16648;18844;19311;19913;19964;20295;23406
estoy,3053;13413;16436;21168;21269
estrado,19833
estrellas,20378
estrictamente,7769
estril,145;756
estriles,22590
ests,2090;11012;13184;13851;15811;19454;21822;22804
estuve,23890
estuviera,13398
estuvieron,9449;24050
estuvo,5170;10571;12890;18052
eterna,10687;17670;17890
eternos,16064
evitar,3523
exactamente,5791
exalta,17577
exaltado,1016;14654;16209;17586
exaltados,10413
exalte,14640
examinado,22298
excelente,67
excepcin,17683
excepto,3887;5211;8652;10597;10605;16936
excesivamente,22172
excesos,15450
excluyan,5601
excseme,14823;14840
excusas,14808
exhortaciones,2959
exhrtalos,14935
existe,12911;19562
existir,16263
expectativa,2863;20405
explic,23580
explicaba,23689
expulsa,11375
expulsaba,9830
expulsarn,11455
expulsaron,19240
expulso,11440;11448;11474;14307
exterior,11943;11966
extorsin,11957
extorsionadores,17503
extraas42,4838
extranjero,16938;23394
falla,13021
falle,21254
falsos,5695;17700
falta,17727;21319
familia,1577
familiar12de,1155
familiares,2386;14683
fanuel,2208
fares,3233
fariseo,7093;7122;7166;11899;11917;17471;17481
fariseos,4626;4718;4904;4974;5142;5255;5364;6954;7080;11940;11997;12036;12057;12271;12333;14284;14424;14453;15213;16169;16958;18825
favor,2530;14694;14822;14839
favorecida,872
favorecida4,577
fcil,4756;16254;17786
fe,4702;6480;7408;8005;8592;9641;12928;13205;13320;16692;16699;16949;17433;18077;21251
felicidad,901;5618;15270;15305;15378;18200;23845
felipe,2562;5437
feliz,12736
fertilice,13786
fertilizar,15183
fervientemente,6334
festejar,14755
festividad,20649
fiebre,4108;4123
fiel,18439
fiesta,2345;13067;14541;14701;20662;22364
fijado,16484
fijamente,21745
fijo,9876
fijos,3721
filo,20342
fin,675;20096
final,11596
finas,16317
flauta,7006
flujo,8460;8499
forma,2455;3034;7841;9350;10498;10805;13674;13717;13838;17123;17164;17203;17936;19220;20717;20996;21293;21969
formadios,17491
formulndoles,2419
fortalece,21260
fortalecindolo,21480
fortuna,15796
forzando,16245
frecuencia,8128;17335
frente,4668;4696;4803;13561;14434;16902;18635;20153;20601;23876
frescos,5084
frotndolas,5133
frutas,13753
fruto,863;7576;7744;7772;19190;20952
frutos,2709;2757;6085;6094;6105;12692;13735;13790
fue,531;799;1524;1895;1912;2497;2505;2599;3017;3326;3338;3625;3849;3885;4201;5351;6273;6505;7421;8061;8304;8581;9380;9540;10833;10839;10870;11907;12195;12219;14413;14860;15470;15572;15588;15673;15842;16369;16383;18326;19165;19350;20704;21372;21403;21511;21866;23013;23625;24027;24033
fuego,2763;2924;2952;9927;13391;17149;21717
fuera,1920;2878;4222;6396;7181;8320;8429;14344;16636;22457;23462;23604
fueron,37;1125;1223;1537;1815;2337;4148;4397;5499;6486;6520;6808;6822;6850;7500;7524;7970;8265;8845;8987;9889;9970;10367;10779;16226;16783;16877;16917;17463;19533;19555;20866;23114;23321
fuerte,850;1482;2306;2900;3990;8089;11489;11505;16895;18035;22890
fuertemente,11490
fuertes,290
fuerza,994;10720;21489
fuerzas,15924
fui,393
fuiste,82;18438
fundacin,12199
fundamental,19353
furia,7989
gabriel,385;530
gadares,8315
galilea,539;1551;2293;2559;3565;3951;4258;4641;8044;21810;22123;22133;22141;22960;23071;23201
galilea138,16828
galileos,13631;13647;13655
gallina,14371
gallo,21290;21831;21856
gana,9288
ganado,18407;18563
ganarn,20245
gastado,8470;15454
gastar,10891;13764
gasto,15442
gehena102,12443
generacin,982;984;6983;9637;11669;11709;11728;11768;12206;12234;16036;17074;20508
generaciones,957
genesaret,4268
genio,14878
gente,349;432;1423;1516;1704;2859;3961;4271;4473;5786;6107;6550;6636;6930;6980;7756;8257;8309;8570;10408;12925;14776;18095;19004;19024;19111;19149;19398;19854;19927;20337;20685;22116;22293;22496;22540;22691;23438
gente165,18990
gente203,22275
gente32,2966
gentiles,17931;20360;20367
gentiles23,2128
gerasa,8037
gloria,1671;1761;2131;3426;4815;9323;9327;9454;12889;13871;16933;18090;18818;20436;22915;23570
gloria73,9421
glorificado,3591
glorificando,1878;16891
glorificaron,4826;6618
gloriosas,13999
glorioso,3694
glotn,7054
gobernador,1532;2552;19438
gobernantes,12572;20157;23449
gobierna,21133
golpe,6220;6261;21606
golpea,5736;11267;21902
golpeaba,17545
golpeaban,21881;21889
golpeado,13342;13360
golpeando,11249;22943
golpear,13271;14154;21597
golpearon,10776;19198;19216
golpee,13074
gorriones,12453;12486
gotas,21496
gracia,621;1407;2314;3752;6880
gracias,2261;20936;20970;23648
gran,1697;3840;4107;4878;5481;6518;6623;7491;9576;14045;14770;15131;16482;20328;20435;22537;24046
grande,278;643;4376;5628;5886;6274;6482;6904;6923;9766;9821;11751;11786;21087;21144
grandes,969;4590;8363;8381;12707;14965;20116;20127;21495
grandiosas,18795
granero,2946;12829
graneros,12702
grano,5122;14023;16705
granos,2939;5130;12713;17261
griego,22757
grilletes,8142
grit,7585;18009
gritaba,3988;18033
gritando,2633;4173
gritar,18784
gritaran,18849
gritaron,22369;22412
gritndole,17407
grito,22888
grupo,2375
grupos,9069
guard,2512
guardada,18485
guardar,15524
guardia,8136
guerra,15098
guerras,20082
gui,24011
guiado,3327
guiar,1467;5968
guindolo,3398
gusta,19870
ha,246;506;514;693;737;907;934;944;967;992;998;1010;1015;1022;1031;1041;1279;1282;1291;1308;1339;1346;1359;1708;1804;1811;2697;3429;3537;3647;3658;3733;5093;5772;6626;6632;6701;7044;7293;7302;7320;7356;7410;8367;8594;9172;10287;10333;10585;11026;11169;11481;11545;11795;12763;15060;15715;15720;15726;15793;16951;18079;18208;18259;18424;18458;18689;21043;21236;22334;22428;22827;23190;23719;23725
haba,458;1094;1110;1634;1642;1841;2003;2029;2200;2992;3550;3600;3817;3870;3976;4029;4331;4499;4625;4885;5241;6497;7169;8182;8263;8299;8385;8469;8478;8577;8746;8880;8891;8901;11358;11926;13620;13635;13817;13884;13963;14662;15453;15853;16023;16306;17308;17766;18111;18399;18717;19403;20872;20882;20934;20968;21790;22175;22182;22383;22486;22497;22636;22985;23045;23313;23733;23887
haban,1888;2278;4290;4444;4634;6796;7446;7462;8167;8273;8338;8935;9561;11592;14001;18406;18412;18798;19600;21650;21714;21724;23066;23122;23346;23506;23532;23776
haber,52;6278;9368;9569;14560;18562
haberle,4041
habiendo,568;2218;6943;7763;10087;18387;18639;23491
habindole,21884
habitan,13700
habl,1055;1202;2265;7505;11363;20706;22400
habla,6156
hablaba,8604;11897;21543;21828;23682
hablaban,4050;9423;23338;23351
hablado,12378;23556
hablan,23378
hablando,9408;19988;21823
hablar,410;4187;4334;6281;6602
hablarles,452
hablaron,5370
hablarte,396
hablas,19778
hablen,5683
hablo,8967
habr,674;13440;13513;14211;15303;20124;20327;20371
habra,7184;13148;13152
habran,10380
habrn,20115
haca,2305;8058;9910;14097;16490;16500;18645
hace,6451;9610;10382
hacen,5147;5818;5825;5835;6167;19910;22622
hacer,2771;2812;2837;4987;5153;5319;5323;5377;10682;12023;12029;12417;12859;15910;15939;17665;19250;22099;22308
hacerle,19786
hacerlo,19000
hacerme,4522
haces,19051
hacha,2742
hacia,336;1342;1481;1774;1786;7266;9703;9879;10095;16248;17541;18172;20335;22557;23169
haciendo,13237;22680
hacindoles,467
hades,16388
hades83,10419
haga,2793;5787;11095;16644;18060;19828;21466;22339
hagamos,9484
hagan,2642;5709;5790;5874;9064;13006;18354;20859;20987
hagas,6340;14665;14699
hago,19140
hall,16928
hallas,21298
hambre,3354;5571;5664;15458;15529
hambriento,5171
hambrientos,1026
hambruna,3841
hambrunas,20118
han,12;916;1317;2106;3738;5163;5649;6749;11127;16096;16112;18965;21182;21656;23403;23555
har,2659;11144;11222;12684;12699;13106;19069;19299;22631
hara,5464;21068
hara143,17353
harina,14080;21242
harn,20211
has,619;2112;2451;4002;7285;7311;10550;10561;10737;12756
hasta,411;1490;7397;8829;9354;10309;12213;12468;13416;13608;13612;13777;14081;14393;15263;15349;16227;16351;17101;18356;19825;20361;20511;20919;20956;21296;22125;22867;24000;24012
hay,1153;6080;6900;7811;9340;10209;11860;12340;13894;14258;14269;14920;15377;16480;17853;21392
haya,14139;14142;17855
hayan,12364;12377;13610;16793;20517;20795
hayas,3786;21256
haz,4562;6446;7261;10740;10931;14576
hazlo,3790
hazme,15561
he,4248;4941;6477;7317;8910;11567;13421;13750;13759;14812;14827;14845;14957;15292;15366;15545;15609;15762;15766;17713;18240;20894;22297;22304;22433
heber,3265
hebreo,22760
hecha,19351
hechas,10368;14003
hecho,507;968;1360;1812;2889;2993;3787;4042;4445;8368;8386;8595;8869;8936;10373;14915;16794;16809;18413;18425;18434;18459;21039;22335;22429;22828
hechos,22316;23582
hemos,23;4835;16808;17837;17842;22024
heredar,10684;17667
heredero,19277
herencia,12621;19283
heridas,10845
herir,10500
hermana,10960;10996
hermanas,14998
hermano,2561;5434;6011;6031;6032;6076;12617;15714;15730;15832;16656;19575;19588;19598
hermano33,2984
hermanos,7871;7892;7906;14679;14996;16523;17862;19602;20206
hermanos190,21263
hermosamente,6836
herodas,2979
herodes,90;2555;2969;2994;7477;8860;8904;14293;22151;22156;22167;22220;22240;22324
